,State,County,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths,FIPS,Areaname,Land Area (Square Miles),Population per Square Mile
766,IL,Perry,233,21357,1090.98,814.87,0.01%,17145,"Perry, IL",441.76,48.34525534226729
767,IL,Piatt,176,16560,1062.8,772.1,0.01%,17147,"Piatt, IL",439.2,37.704918032786885
768,IL,Pike,209,15950,1310.34,837.86,0.01%,17149,"Pike, IL",831.38,19.18496956866896
769,IL,Pope,51,4157,1226.85,769.11,0.00%,17151,"Pope, IL",368.77,11.272608943243757
770,IL,Pulaski,72,5619,1281.37,796.61,0.00%,17153,"Pulaski, IL",199.19,28.209247452181334
771,IL,Putnam,61,5611,1087.15,747.45,0.00%,17155,"Putnam, IL",160.16,35.03371628371629
772,IL,Randolph,387,32621,1186.35,849.89,0.01%,17157,"Randolph, IL",575.5,56.68288444830582
773,IL,Richland,225,15930,1412.43,863.68,0.01%,17159,"Richland, IL",359.99,44.25122920081113
774,IL,Rock Island,1618,144784,1117.53,792.99,0.06%,17161,"Rock Island, IL",427.64,338.56514825554206
775,IL,Saline,369,24307,1518.08,1058.75,0.01%,17165,"Saline, IL",379.82,63.99610341740825
776,IL,Sangamon,1898,197499,961.02,755.08,0.07%,17167,"Sangamon, IL",868.3,227.45479672924105
777,IL,Schuyler,99,6923,1430.02,927.94,0.00%,17169,"Schuyler, IL",437.27,15.832323278523567
778,IL,Scott,63,5053,1246.78,868.91,0.00%,17171,"Scott, IL",250.91,20.138695149655256
779,IL,Shelby,228,21717,1049.87,648.22,0.01%,17173,"Shelby, IL",758.52,28.63075462743237
780,IL,St. Clair,2486,262759,946.11,813.88,0.09%,17163,"St. Clair, IL",657.76,399.4754925808806
781,IL,Stark,67,5776,1159.97,677.51,0.00%,17175,"Stark, IL",288.08,20.049986114968064
782,IL,Stephenson,564,45624,1236.19,741.1,0.02%,17177,"Stephenson, IL",564.52,80.8191029547226
783,IL,Tazewell,1383,134385,1029.13,744.56,0.05%,17179,"Tazewell, IL",648.97,207.07428694700832
784,IL,Union,213,17212,1237.51,831.53,0.01%,17181,"Union, IL",413.46,41.62917815508151
785,IL,Vermilion,955,78111,1222.62,929.39,0.03%,17183,"Vermilion, IL",898.37,86.94747153177421
786,IL,Wabash,152,11492,1322.66,820.83,0.01%,17185,"Wabash, IL",223.25,51.47592385218365
787,IL,Warren,177,17378,1018.53,703.16,0.01%,17187,"Warren, IL",542.41,32.038494865507644
788,IL,Washington,174,14154,1229.33,806.55,0.01%,17189,"Washington, IL",562.57,25.15953570222372
789,IL,Wayne,196,16396,1195.41,795.34,0.01%,17191,"Wayne, IL",713.81,22.96969781874729
790,IL,White,208,14292,1455.36,891.37,0.01%,17193,"White, IL",494.77,28.886149119793036
791,IL,Whiteside,656,56536,1160.32,761.42,0.02%,17195,"Whiteside, IL",684.25,82.62477164778954
792,IL,Will,4501,689529,652.76,702.94,0.16%,17197,"Will, IL",836.91,823.898627092519
793,IL,Williamson,778,67560,1151.57,870.63,0.03%,17199,"Williamson, IL",420.15,160.7997143877187
794,IL,Winnebago,2892,285873,1011.64,813.61,0.11%,17201,"Winnebago, IL",513.36,556.8665264142122
795,IL,Woodford,377,39140,963.21,677.9,0.01%,17203,"Woodford, IL",527.8,74.15687760515347
796,IN,Adams,323,35232,916.78,739.28,0.01%,18001,"Adams, IN",339.03,103.92000707901957
797,IN,Allen,3348,370404,903.88,833.59,0.12%,18003,"Allen, IN",657.31,563.5149320716253
798,IN,Bartholomew,748,81402,918.9,795.3,0.03%,18005,"Bartholomew, IN",406.91,200.04915091789337
799,IN,Benton,77,8650,890.17,698.11,0.00%,18007,"Benton, IN",406.42,21.283401407411052
800,IN,Blackford,154,12149,1267.59,898.39,0.01%,18009,"Blackford, IN",165.08,73.59462078992003
801,IN,Boone,546,64653,844.51,823.77,0.02%,18011,"Boone, IN",422.91,152.87649854578987
802,IN,Brown,161,14912,1079.67,763.28,0.01%,18013,"Brown, IN",311.98,47.797935765113145
803,IN,Carroll,196,19970,981.47,733.27,0.01%,18015,"Carroll, IN",372.22,53.65106657353178
804,IN,Cass,411,37946,1083.12,830.18,0.01%,18017,"Cass, IN",412.16,92.06618788819875
805,IN,Clark,1232,116031,1061.79,959.04,0.04%,18019,"Clark, IN",372.86,311.1918682615459
806,IN,Clay,312,26309,1185.91,922.13,0.01%,18021,"Clay, IN",357.54,73.5833752866812
807,IN,Clinton,363,32457,1118.4,834.16,0.01%,18023,"Clinton, IN",405.07,80.12689164835707
808,IN,Crawford,118,10539,1119.65,928.64,0.00%,18025,"Crawford, IN",305.64,34.48174322732627
809,IN,Daviess,342,32969,1037.34,912.86,0.01%,18027,"Daviess, IN",429.49,76.76313767491676
810,IN,De Kalb,429,42746,1003.6,837.79,0.02%,18033,"DeKalb, IN",362.82,117.81599691306984
811,IN,Dearborn,504,49331,1021.67,870.19,0.02%,18029,"Dearborn, IN",305.03,161.72507622201096
812,IN,Decatur,290,26598,1090.31,882.79,0.01%,18031,"Decatur, IN",372.57,71.39061116031887
813,IN,Delaware,1327,115603,1147.89,943.82,0.05%,18035,"Delaware, IN",392.12,294.81536264408857
814,IN,Dubois,410,42552,963.53,731.52,0.01%,18037,"Dubois, IN",427.27,99.5904229175931
815,IN,Elkhart,1789,203781,877.9,796.38,0.07%,18039,"Elkhart, IN",463.17,439.970205324179
816,IN,Fayette,314,23331,1345.85,1005,0.01%,18041,"Fayette, IN",215.01,108.51123203571927
817,IN,Floyd,789,76990,1024.81,871.25,0.03%,18043,"Floyd, IN",147.94,520.4136812221171
818,IN,Fountain,214,16486,1298.07,868.99,0.01%,18045,"Fountain, IN",395.66,41.66708790375575
819,IN,Franklin,208,22715,915.69,734.16,0.01%,18047,"Franklin, IN",384.43,59.08748016543974
820,IN,Fulton,232,20139,1151.99,862.72,0.01%,18049,"Fulton, IN",368.39,54.66760769836315
821,IN,Gibson,380,33703,1127.5,862.64,0.01%,18051,"Gibson, IN",487.49,69.13577714414654
822,IN,Grant,811,66937,1211.59,905.21,0.03%,18053,"Grant, IN",414.07,161.65624169826359
823,IN,Greene,405,32211,1257.33,919.29,0.01%,18055,"Greene, IN",542.5,59.37511520737327
824,IN,Hamilton,1689,316373,533.86,604.58,0.06%,18057,"Hamilton, IN",394.27,802.4272706520912
825,IN,Hancock,680,73717,922.45,808.72,0.02%,18059,"Hancock, IN",306.02,240.8894843474283
826,IN,Harrison,418,39826,1049.57,877.71,0.02%,18061,"Harrison, IN",484.52,82.19681334103856
827,IN,Hendricks,1127,160610,701.7,709.52,0.04%,18063,"Hendricks, IN",406.91,394.7064461428817
828,IN,Henry,579,48521,1193.3,879.88,0.02%,18065,"Henry, IN",391.88,123.81596407063387
829,IN,Howard,1070,82568,1295.9,952.37,0.04%,18067,"Howard, IN",293.06,281.74435269228144
830,IN,Huntington,457,36400,1255.49,959.26,0.02%,18069,"Huntington, IN",382.65,95.12609434208808
831,IN,Jackson,453,44013,1029.24,866.07,0.02%,18071,"Jackson, IN",509.31,86.41691700536019
832,IN,Jasper,321,33433,960.13,815.59,0.01%,18073,"Jasper, IN",559.63,59.741257616639565
833,IN,Jay,231,21046,1097.6,894.05,0.01%,18075,"Jay, IN",383.91,54.82014013701127
834,IN,Jefferson,354,32418,1091.99,879.89,0.01%,18077,"Jefferson, IN",360.63,89.89268779635638
835,IN,Jennings,315,27758,1134.81,1038.79,0.01%,18079,"Jennings, IN",376.58,73.71076530883212
836,IN,Johnson,1305,151982,858.65,789.32,0.05%,18081,"Johnson, IN",320.43,474.30640077396
837,IN,Knox,423,37744,1120.71,889.25,0.02%,18083,"Knox, IN",516.03,73.1430343197101
838,IN,Kosciusko,656,79092,829.41,712.59,0.02%,18085,"Kosciusko, IN",531.38,148.8426361549174
839,IN,La Porte,1266,110015,1150.75,942.05,0.05%,18091,"LaPorte, IN",598.3,183.87932475346818
840,IN,Lagrange,244,39110,623.88,631.21,0.01%,18087,"LaGrange, IN",379.62,103.02407670828724
841,IN,Lake,4837,485846,995.58,835.82,0.18%,18089,"Lake, IN",498.96,973.7173320506654
842,IN,Lawrence,551,45518,1210.51,877.1,0.02%,18093,"Lawrence, IN",449.17,101.33802346550304
843,IN,Madison,1498,129296,1158.58,904.52,0.05%,18095,"Madison, IN",451.92,286.10373517436716
844,IN,Marion,8263,941229,877.89,903.64,0.30%,18097,"Marion, IN",396.3,2375.0416351249055
845,IN,Marshall,483,46556,1037.46,779.13,0.02%,18099,"Marshall, IN",443.63,104.94330861303338
846,IN,Martin,112,10171,1101.17,849.23,0.00%,18101,"Martin, IN",335.74,30.29427533210222
847,IN,Miami,385,35883,1072.93,866.41,0.01%,18103,"Miami, IN",373.84,95.98491333190671
848,IN,Monroe,1009,145496,693.49,735.21,0.04%,18105,"Monroe, IN",394.51,368.8018047704748
849,IN,Montgomery,404,38074,1061.09,802.78,0.01%,18107,"Montgomery, IN",504.61,75.45232952180892
850,IN,Morgan,649,69698,931.16,816.9,0.02%,18109,"Morgan, IN",403.97,172.532613807956
851,IN,Newton,163,13924,1170.64,885.02,0.01%,18111,"Newton, IN",401.76,34.657506969334925
852,IN,Noble,455,47638,955.12,829.71,0.02%,18113,"Noble, IN",410.84,115.95268230941487
853,IN,Ohio,65,5932,1095.75,805.12,0.00%,18115,"Ohio, IN",86.14,68.86463895983283
854,IN,Orange,246,19335,1272.3,976.02,0.01%,18117,"Orange, IN",398.39,48.53284469991717
855,IN,Owen,249,20840,1194.82,991.92,0.01%,18119,"Owen, IN",385.29,54.0891276700667
856,IN,Parke,171,16800,1017.86,812.68,0.01%,18121,"Parke, IN",444.66,37.78167588719471
857,IN,Perry,218,18966,1149.43,864.62,0.01%,18123,"Perry, IN",381.73,49.68433185759568
858,IN,Pike,166,12431,1335.37,958.93,0.01%,18125,"Pike, IN",334.24,37.19183820009574
859,IN,Porter,1395,167791,831.39,717.3,0.05%,18127,"Porter, IN",418.15,401.2698792299414
860,IN,Posey,230,25476,902.81,710.09,0.01%,18129,"Posey, IN",409.57,62.20182142246747
861,IN,Pulaski,145,12660,1145.34,841.61,0.01%,18131,"Pulaski, IN",433.65,29.194050501556557
862,IN,Putnam,365,37436,975,807.31,0.01%,18133,"Putnam, IN",480.53,77.90564584937465
863,IN,Randolph,277,25082,1104.38,787.53,0.01%,18135,"Randolph, IN",452.38,55.44453777797427
864,IN,Ripley,297,28846,1029.61,773.1,0.01%,18137,"Ripley, IN",446.43,64.61483323253366
865,IN,Rush,208,16649,1249.32,919,0.01%,18139,"Rush, IN",408.12,40.79437420366559
866,IN,Scott,330,23730,1390.64,1218.55,0.01%,18143,"Scott, IN",190.4,124.63235294117646
867,IN,Shelby,482,44324,1087.45,868.9,0.02%,18145,"Shelby, IN",411.15,107.80493737078926
868,IN,Spencer,227,20648,1099.38,812.38,0.01%,18147,"Spencer, IN",396.74,52.04415990321117
869,IN,St. Joseph,2687,269141,998.36,834.8,0.10%,18141,"St. Joseph, IN",457.85,587.836627716501
870,IN,Starke,258,23009,1121.3,944.84,0.01%,18149,"Starke, IN",309.13,74.43146896127843
871,IN,Steuben,335,34116,981.94,777.48,0.01%,18151,"Steuben, IN",308.94,110.42920955525345
872,IN,Sullivan,232,20802,1115.28,908.79,0.01%,18153,"Sullivan, IN",447.14,46.5223419957955
873,IN,Switzerland,90,10527,854.94,716.98,0.00%,18155,"Switzerland, IN",220.63,47.71336626931968
874,IN,Tippecanoe,1215,188059,646.07,741.49,0.04%,18157,"Tippecanoe, IN",499.81,376.2609791720854
875,IN,Tipton,199,15182,1310.76,906.86,0.01%,18159,"Tipton, IN",260.54,58.271282720503564
876,IN,Union,79,7212,1095.4,845.88,0.00%,18161,"Union, IN",161.22,44.73390398213621
877,IN,Vanderburgh,1936,181721,1065.37,851.43,0.07%,18163,"Vanderburgh, IN",233.48,778.315059105705
878,IN,Vermillion,196,15645,1252.8,881.3,0.01%,18165,"Vermillion, IN",256.88,60.90392401121146
879,IN,Vigo,1154,107931,1069.2,904.49,0.04%,18167,"Vigo, IN",403.31,267.6130024050978
880,IN,Wabash,456,31762,1435.68,934.22,0.02%,18169,"Wabash, IN",412.43,77.01185655747642
881,IN,Warren,101,8166,1236.84,845.78,0.00%,18171,"Warren, IN",364.68,22.392234287594604
882,IN,Warrick,568,62498,908.83,726.86,0.02%,18173,"Warrick, IN",384.82,162.40839873187466
883,IN,Washington,323,27670,1167.33,1001.87,0.01%,18175,"Washington, IN",513.73,53.860977556303894
884,IN,Wayne,863,66568,1296.42,951.33,0.03%,18177,"Wayne, IN",401.74,165.69920844327177
885,IN,Wells,278,27949,994.67,712.66,0.01%,18179,"Wells, IN",368.09,75.9297997772284
886,IN,White,297,23999,1237.55,829.21,0.01%,18181,"White, IN",505.13,47.510541840714275
887,IN,Whitley,305,33449,911.84,721.4,0.01%,18183,"Whitley, IN",335.57,99.67815954942337
888,KS,Allen,154,12714,1211.26,795.78,0.01%,20001,"Allen, KS",500.3,25.412752348590846
889,KS,Anderson,113,7827,1443.72,860.48,0.00%,20003,"Anderson, KS",579.65,13.502975933753127
890,KS,Atchison,191,16380,1166.06,936.27,0.01%,20005,"Atchison, KS",431.17,37.98965605213721
891,KS,Barber,50,4688,1066.55,663.24,0.00%,20007,"Barber, KS",1134.07,4.133783628876524
892,KS,Barton,293,26775,1094.3,770.2,0.01%,20009,"Barton, KS",895.4,29.90283672101854
893,KS,Bourbon,192,14617,1313.54,888.3,0.01%,20011,"Bourbon, KS",635.47,23.001872629707144
894,KS,Brown,118,9684,1218.5,820.89,0.00%,20013,"Brown, KS",570.87,16.96358190130853
895,KS,Butler,641,67025,956.36,820.83,0.02%,20015,"Butler, KS",1429.86,46.87521855286532
896,KS,Chase,45,2669,1686.02,962.91,0.00%,20017,"Chase, KS",773.06,3.4525133883527803
897,KS,Chautauqua,60,3374,1778.3,1118.91,0.00%,20019,"Chautauqua, KS",638.88,5.281116954670674
898,KS,Cherokee,247,20246,1219.99,915.9,0.01%,20021,"Cherokee, KS",587.57,34.457171060469385
899,KS,Cheyenne,37,2661,1390.45,607.62,0.00%,20023,"Cheyenne, KS",1019.89,2.6091049034699823
900,KS,Clark,30,2072,1447.88,902.89,0.00%,20025,"Clark, KS",974.63,2.1259349701938173
901,KS,Clay,102,8143,1252.61,726.81,0.00%,20027,"Clay, KS",645.3,12.61893692856036
902,KS,Cloud,146,9150,1595.63,904.2,0.01%,20029,"Cloud, KS",715.34,12.791120306427713
903,KS,Coffey,97,8433,1150.24,750.16,0.00%,20031,"Coffey, KS",626.95,13.450833399792646
904,KS,Comanche,29,1862,1557.47,968.3,0.00%,20033,"Comanche, KS",788.3,2.3620449067613856
905,KS,Cowley,435,35753,1216.68,909.32,0.02%,20035,"Cowley, KS",1125.75,31.7592715967133
906,KS,Crawford,433,39164,1105.61,933.23,0.02%,20037,"Crawford, KS",589.76,66.40667390124797
907,KS,Decatur,48,2832,1694.92,758.58,0.00%,20039,"Decatur, KS",893.52,3.1694869728713404
908,KS,Dickinson,240,19064,1258.92,795.71,0.01%,20041,"Dickinson, KS",847.07,22.505814159396508
909,KS,Doniphan,78,7664,1017.75,713.07,0.00%,20043,"Doniphan, KS",393.41,19.480948628657124
910,KS,Douglas,649,119440,543.37,618.49,0.02%,20045,"Douglas, KS",455.87,262.0045188321232
911,KS,Edwards,32,2938,1089.18,733.9,0.00%,20047,"Edwards, KS",621.89,4.724308157391179
912,KS,Elk,40,2547,1570.48,943.71,0.00%,20049,"Elk, KS",644.27,3.953311499837025
913,KS,Ellis,258,28893,892.95,774.15,0.01%,20051,"Ellis, KS",899.91,32.10654398773211
914,KS,Ellsworth,86,6328,1359.04,859.94,0.00%,20053,"Ellsworth, KS",715.85,8.839840748760215
915,KS,Finney,212,36722,577.31,674.48,0.01%,20055,"Finney, KS",1301.97,28.204950958931466
916,KS,Ford,241,33971,709.43,742.54,0.01%,20057,"Ford, KS",1098.27,30.93137388802389
917,KS,Franklin,297,25560,1161.97,956.81,0.01%,20059,"Franklin, KS",571.76,44.7040716384497
918,KS,Geary,230,35586,646.32,936.7,0.01%,20061,"Geary, KS",384.62,92.52248973012324
919,KS,Gove,41,2589,1583.62,834.85,0.00%,20063,"Gove, KS",1071.67,2.415855627198671
920,KS,Graham,33,2564,1287.05,680.4,0.00%,20065,"Graham, KS",898.52,2.8535814450429595
921,KS,Grant,51,7646,667.02,719.09,0.00%,20067,"Grant, KS",574.8,13.302018093249828
922,KS,Gray,68,6034,1126.95,942.07,0.00%,20069,"Gray, KS",868.87,6.944652249473454
923,KS,Greeley,23,1296,1774.69,1092.1,0.00%,20071,"Greeley, KS",778.45,1.6648468109705183
924,KS,Greenwood,109,6151,1772.07,1047.88,0.00%,20073,"Greenwood, KS",1143.3,5.380040234409167
925,KS,Hamilton,19,2536,Unreliable,Unreliable,0.00%,20075,"Hamilton, KS",996.51,2.5448816369128258
926,KS,Harper,84,5685,1477.57,896.47,0.00%,20077,"Harper, KS",801.27,7.094986708600097
927,KS,Harvey,410,34913,1174.35,756.44,0.01%,20079,"Harvey, KS",539.75,64.68364983788791
928,KS,Haskell,29,4006,723.91,742.9,0.00%,20081,"Haskell, KS",577.52,6.936556309738191
929,KS,Hodgeman,24,1870,1283.42,641.45,0.00%,20083,"Hodgeman, KS",859.99,2.1744438888824287
930,KS,Jackson,125,13291,940.49,736.48,0.00%,20085,"Jackson, KS",656.22,20.253878272530553
931,KS,Jefferson,178,18897,941.95,692.79,0.01%,20087,"Jefferson, KS",532.57,35.482659556490226
932,KS,Jewell,35,2901,1206.48,565.03,0.00%,20089,"Jewell, KS",909.78,3.1886829783024466
933,KS,Johnson,3748,584451,641.29,587.92,0.14%,20091,"Johnson, KS",473.38,1234.6339093328827
934,KS,Kearny,35,3917,893.54,802.97,0.00%,20093,"Kearny, KS",870.54,4.499506053713787
935,KS,Kingman,142,7467,1901.7,1157.28,0.01%,20095,"Kingman, KS",863.36,8.648767605633802
936,KS,Kiowa,20,2483,805.48,486.97,0.00%,20097,"Kiowa, KS",722.64,3.436012398981512
937,KS,Labette,285,20444,1394.05,979.14,0.01%,20099,"Labette, KS",645.3,31.681388501472185
938,KS,Lane,33,1636,2017.11,1141.34,0.00%,20101,"Lane, KS",717.46,2.2802664956931396
939,KS,Leavenworth,656,80204,817.91,787.17,0.02%,20103,"Leavenworth, KS",462.83,173.2904090054664
940,KS,Lincoln,39,3073,1269.12,753.48,0.00%,20105,"Lincoln, KS",719.4,4.271615234917987
941,KS,Linn,117,9558,1224.11,832.21,0.00%,20107,"Linn, KS",594.06,16.08928391071609
942,KS,Logan,22,2831,777.11,420.44,0.00%,20109,"Logan, KS",1072.99,2.6384216069115274
943,KS,Lyon,252,33510,752.01,646.87,0.01%,20111,"Lyon, KS",847.47,39.54122269814861
944,KS,Marion,168,12112,1387.05,776.95,0.01%,20115,"Marion, KS",944.29,12.82656810937318
945,KS,Marshall,129,9836,1311.51,712.5,0.00%,20117,"Marshall, KS",900.18,10.926703548179253
946,KS,Mcpherson,354,28804,1229,735.69,0.01%,20113,"McPherson, KS",898.27,32.06608258096118
947,KS,Meade,53,4216,1257.12,874.83,0.00%,20119,"Meade, KS",978.09,4.3104417793863545
948,KS,Miami,303,32964,919.18,755.88,0.01%,20121,"Miami, KS",575.66,57.26296772400376
949,KS,Mitchell,67,6243,1073.2,546.1,0.00%,20123,"Mitchell, KS",701.79,8.8958235369555
950,KS,Montgomery,457,32746,1395.59,988.73,0.02%,20125,"Montgomery, KS",643.53,50.884962628004914
951,KS,Morris,82,5573,1471.38,726.76,0.00%,20127,"Morris, KS",695.28,8.015475779542056
952,KS,Morton,31,2848,1088.48,738.42,0.00%,20129,"Morton, KS",729.73,3.9028133693283817
953,KS,Nemaha,118,10241,1152.23,661.2,0.00%,20131,"Nemaha, KS",717.43,14.274563372036297
954,KS,Neosho,202,16146,1251.08,826.49,0.01%,20133,"Neosho, KS",571.47,28.253451624757204
955,KS,Ness,43,2962,1451.72,721.34,0.00%,20135,"Ness, KS",1074.75,2.755989765061642
956,KS,Norton,80,5493,1456.4,935.48,0.00%,20137,"Norton, KS",878.13,6.2553380478972365
957,KS,Osage,188,15843,1186.64,847.83,0.01%,20139,"Osage, KS",705.52,22.455777299013494
958,KS,Osborne,66,3642,1812.19,916.1,0.00%,20141,"Osborne, KS",892.5,4.080672268907563
959,KS,Ottawa,86,5920,1452.7,1042.81,0.00%,20143,"Ottawa, KS",720.73,8.21389424611158
960,KS,Pawnee,85,6743,1260.57,807.55,0.00%,20145,"Pawnee, KS",754.26,8.93988810224591
961,KS,Phillips,70,5428,1289.61,749.47,0.00%,20147,"Phillips, KS",885.88,6.127240709802682
962,KS,Pottawatomie,165,23661,697.35,644.76,0.01%,20149,"Pottawatomie, KS",841.02,28.133694799172435
963,KS,Pratt,128,9584,1335.56,902.48,0.00%,20151,"Pratt, KS",735.05,13.038568804843209
964,KS,Rawlins,42,2549,1647.7,720.63,0.00%,20153,"Rawlins, KS",1069.42,2.3835350002805256
965,KS,Reno,721,63220,1140.46,784.86,0.03%,20155,"Reno, KS",1255.35,50.36045724299996
966,KS,Republic,81,4699,1723.77,772.12,0.00%,20157,"Republic, KS",717.37,6.550315736649149
967,KS,Rice,115,9831,1169.77,850.38,0.00%,20159,"Rice, KS",726.24,13.536847323198943
968,KS,Riley,378,73343,515.39,702.94,0.01%,20161,"Riley, KS",609.77,120.27977762107024
969,KS,Rooks,66,5076,1300.24,740.25,0.00%,20163,"Rooks, KS",890.53,5.699976418537275
970,KS,Rush,67,3058,2190.97,1161.43,0.00%,20165,"Rush, KS",717.76,4.260477039679001
971,KS,Russell,81,6988,1159.13,653.8,0.00%,20167,"Russell, KS",886.26,7.884819353237199
972,KS,Saline,517,55142,937.58,727.25,0.02%,20169,"Saline, KS",720.23,76.56165391611013
973,KS,Scott,55,5032,1093,721.45,0.00%,20171,"Scott, KS",717.54,7.012849457869945
974,KS,Sedgwick,4509,511995,880.67,825.01,0.16%,20173,"Sedgwick, KS",997.51,513.2730498942367
975,KS,Seward,134,22709,590.07,726.32,0.00%,20175,"Seward, KS",639.5,35.51055512118843
976,KS,Shawnee,1874,178146,1051.95,808.54,0.07%,20177,"Shawnee, KS",544.02,327.46222565346864
977,KS,Sheridan,30,2509,1195.7,575.46,0.00%,20179,"Sheridan, KS",895.96,2.800348229831689
978,KS,Sherman,66,5965,1106.45,779.35,0.00%,20181,"Sherman, KS",1056.07,5.648299828609846
979,KS,Smith,70,3632,1927.31,851.47,0.00%,20183,"Smith, KS",895.47,4.055970607613879
980,KS,Stafford,40,4208,950.57,609.13,0.00%,20185,"Stafford, KS",792.05,5.312795909349157
981,KS,Stanton,22,2062,1066.93,743.9,0.00%,20187,"Stanton, KS",680.35,3.0307929742044535
982,KS,Stevens,45,5584,805.87,695.39,0.00%,20189,"Stevens, KS",727.29,7.677817651830769
983,KS,Sumner,247,23272,1061.36,768.86,0.01%,20191,"Sumner, KS",1181.94,19.689662757838807
984,KS,Thomas,69,7892,874.3,624.25,0.00%,20193,"Thomas, KS",1074.69,7.343513013054927
985,KS,Trego,55,2872,1915.04,989.25,0.00%,20195,"Trego, KS",889.48,3.228852812879435
986,KS,Wabaunsee,68,6891,986.79,720.62,0.00%,20197,"Wabaunsee, KS",794.3,8.675563389147678
987,KS,Wallace,16,1497,Unreliable,Unreliable,0.00%,20199,"Wallace, KS",913.65,1.6384830077163028
988,KS,Washington,75,5546,1352.33,720.83,0.00%,20201,"Washington, KS",894.76,6.198310161384058
989,KS,Wichita,22,2112,1041.67,668.51,0.00%,20203,"Wichita, KS",718.57,2.939170853222372
990,KS,Wilson,102,8723,1169.32,769.31,0.00%,20205,"Wilson, KS",570.42,15.292240805020864
991,KS,Woodson,52,3165,1642.97,976.19,0.00%,20207,"Woodson, KS",497.82,6.357719657707605
992,KS,Wyandotte,1349,163831,823.41,875.82,0.05%,20209,"Wyandotte, KS",151.6,1080.679419525066
993,KY,Adair,197,19280,1021.78,855.54,0.01%,21001,"Adair, KY",405.28,47.57204895380971
994,KY,Allen,244,20631,1182.69,1046.49,0.01%,21003,"Allen, KY",344.34,59.91461927165012
995,KY,Anderson,253,22158,1141.8,1000.82,0.01%,21005,"Anderson, KY",201.83,109.78546301342713
996,KY,Ballard,119,8054,1477.53,1035.54,0.00%,21007,"Ballard, KY",246.66,32.65223384415795
997,KY,Barren,511,43993,1161.55,902.62,0.02%,21009,"Barren, KY",487.54,90.23464741354555
998,KY,Bath,152,12327,1233.07,1036.06,0.01%,21011,"Bath, KY",278.79,44.216076616808344
999,KY,Bell,402,27117,1482.46,1170.3,0.01%,21013,"Bell, KY",359.0,75.53481894150418
1000,KY,Boone,871,128536,677.63,757.13,0.03%,21015,"Boone, KY",246.36,521.7405422958273
1001,KY,Bourbon,235,20030,1173.24,901.01,0.01%,21017,"Bourbon, KY",289.72,69.1357172442358
1002,KY,Boyd,656,48132,1362.92,1012.27,0.02%,21019,"Boyd, KY",159.86,301.08845239584633
1003,KY,Boyle,341,30018,1135.99,865.4,0.01%,21021,"Boyle, KY",180.17,166.6093134262086
1004,KY,Bracken,89,8400,1059.52,957.32,0.00%,21023,"Bracken, KY",205.61,40.85404406400467
